web_scraper_order,web_scraper_start_url,pagination,name,capacity_(w),capacity_(va),rating,price,name3,price2,capacity_(va)2,capacity_(w)2,name2,name4
"1784223709-644","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","CyberPower PR1500LCDRTXL2U","Capacity (W)1350 W","Capacity (VA)1500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/31ShetpyHdL.jpg","https://m.media-amazon.com/images/I/31ShetpyHdL.jpg"
"1784223709-645","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","CyberPower PR750LCD","Capacity (W)525 W","Capacity (VA)750 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/b122c3092fe0527d99ff97996c1b20f1.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/b122c3092fe0527d99ff97996c1b20f1.256p.jpg"
"1784223709-646","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","IBM 53959KX","Capacity (W)10000 W","Capacity (VA)11000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://images-na.ssl-images-amazon.com/images/I/41TenVK3FzL.jpg","https://images-na.ssl-images-amazon.com/images/I/41TenVK3FzL.jpg"
"1784223709-647","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","CyberPower CP1300EPFCLCD","Capacity (W)780 W","Capacity (VA)1300 VA","(1)","Add","(1)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41qXFaEVpDL.jpg","https://m.media-amazon.com/images/I/41qXFaEVpDL.jpg"
"1784223709-648","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","CyberPower GX1500U","Capacity (W)900 W","Capacity (VA)1500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://uk.pcpartpicker.com/static/forever/img/no-image.png",""
"1784223709-649","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC SMX3000RMLV2U","Capacity (W)2700 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/8154eec6d00e46853a8ed983946a59dd.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/8154eec6d00e46853a8ed983946a59dd.256p.jpg"
"1784223709-650","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC SMX1000I","Capacity (W)800 W","Capacity (VA)1000 VA","(0)","£856.92Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/079e0e3cabbd73b0ea205e4ed74f488a.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/079e0e3cabbd73b0ea205e4ed74f488a.256p.jpg"
"1784223709-651","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","Tripp Lite SMART3000RM2U","Capacity (W)2250 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/dd4ac62641442a2f943cf3d78af9d086.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/dd4ac62641442a2f943cf3d78af9d086.256p.jpg"
"1784223709-652","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC BK650EI","Capacity (W)400 W","Capacity (VA)650 VA","(0)","£162.99Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/5c584426f6daee1c1ae88d12d4ab0c9a.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/5c584426f6daee1c1ae88d12d4ab0c9a.256p.jpg"
"1784223709-653","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC SMX750I","Capacity (W)600 W","Capacity (VA)750 VA","(0)","£646.92Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/34973d85f2654be4abe391154eea8914.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/34973d85f2654be4abe391154eea8914.256p.jpg"
"1784223709-654","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","Tripp Lite INTERNET350U","Capacity (W)180 W","Capacity (VA)350 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41ayrYm+9mL.jpg","https://m.media-amazon.com/images/I/41ayrYm+9mL.jpg"
"1784223709-655","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC BK350","Capacity (W)210 W","Capacity (VA)350 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/a913a1ad7b2304d3f30523ef45fab129.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/a913a1ad7b2304d3f30523ef45fab129.256p.jpg"
"1784223709-656","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC SMT1000RMI2U","Capacity (W)700 W","Capacity (VA)1000 VA","(0)","£607.99Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/e246e543e0b09345b462789cd2829c56.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/e246e543e0b09345b462789cd2829c56.256p.jpg"
"1784223709-657","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC SMX1500RM2UNC","Capacity (W)1200 W","Capacity (VA)1500 VA","(0)","£2254.98Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41ANcz6NdIL.jpg","https://m.media-amazon.com/images/I/41ANcz6NdIL.jpg"
"1784223709-658","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","Tripp Lite SMART3000NET","Capacity (W)2400 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/fbd51c29a0bcbed917ee103b812ad4cd.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/fbd51c29a0bcbed917ee103b812ad4cd.256p.jpg"
"1784223709-659","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","CyberPower CP1500PFCLCDTAA","Capacity (W)900 W","Capacity (VA)1500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/31DYxDN0bTL.jpg","https://m.media-amazon.com/images/I/31DYxDN0bTL.jpg"
"1784223709-660","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC SMC1500I","Capacity (W)900 W","Capacity (VA)1500 VA","(0)","£725.00Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/3e5ab3aa4db61d5736875c533b686ad0.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/3e5ab3aa4db61d5736875c533b686ad0.256p.jpg"
"1784223709-661","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC SMT2200RMUS","Capacity (W)1980 W","Capacity (VA)2200 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/0df6df3f75a3eb8e01ff079f60948e23.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/0df6df3f75a3eb8e01ff079f60948e23.256p.jpg"
"1784223709-662","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC SMX1000","Capacity (W)800 W","Capacity (VA)1000 VA","(0)","£649.99Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/f398388841d6b1d9554ebba371b7dd20.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/f398388841d6b1d9554ebba371b7dd20.256p.jpg"
"1784223709-663","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC SMX2200RMHV2U","Capacity (W)1980 W","Capacity (VA)2200 VA","(0)","£2391.92Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/75d75144476841fbb7bd1445d04bbe98.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/75d75144476841fbb7bd1445d04bbe98.256p.jpg"
"1784223709-664","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","Tripp Lite OMNIVS1500","Capacity (W)940 W","Capacity (VA)1500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/3195b6A3l4L.jpg","https://m.media-amazon.com/images/I/3195b6A3l4L.jpg"
"1784223709-665","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","Tripp Lite SM1500RMXL2UTAA","Capacity (W)1350 W","Capacity (VA)1500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://images-na.ssl-images-amazon.com/images/I/41WcoDuZeoL.jpg","https://images-na.ssl-images-amazon.com/images/I/41WcoDuZeoL.jpg"
"1784223709-666","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","Tripp Lite SMART2200NET","Capacity (W)1700 W","Capacity (VA)2200 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/bf16493c5a597374e28b2ea960a2984e.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/bf16493c5a597374e28b2ea960a2984e.256p.jpg"
"1784223709-667","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","Tripp Lite SMART2200RM2U","Capacity (W)1920 W","Capacity (VA)2200 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/4a84223edfc9cd838c302f33db667bb8.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/4a84223edfc9cd838c302f33db667bb8.256p.jpg"
"1784223709-668","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","Tripp Lite SMART2200VS","Capacity (W)1600 W","Capacity (VA)2200 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/16fe48aee93c1da5f4199b245e454e39.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/16fe48aee93c1da5f4199b245e454e39.256p.jpg"
"1784223709-669","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","Tripp Lite SU3000RTXLCD2U","Capacity (W)2700 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/e08c88c636bf225807a5bf764eaabf6d.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/e08c88c636bf225807a5bf764eaabf6d.256p.jpg"
"1784223709-670","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","Tripp Lite SU3000XLCD","Capacity (W)2700 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/8b8b26626c4666164cbef7c8540b75cc.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/8b8b26626c4666164cbef7c8540b75cc.256p.jpg"
"1784223709-671","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","Tripp Lite SU1500RTXL2UA","Capacity (W)1200 W","Capacity (VA)1500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/31Hq9TWnvqL.jpg","https://m.media-amazon.com/images/I/31Hq9TWnvqL.jpg"
"1784223709-672","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","Tripp Lite SU1500XLCD","Capacity (W)1350 W","Capacity (VA)1500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/b38b989f0dd741422bdbad6e6bc09b95.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/b38b989f0dd741422bdbad6e6bc09b95.256p.jpg"
"1784223709-673","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","Tripp Lite OMNIVSINT1500XL","Capacity (W)940 W","Capacity (VA)1500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/898cadb2f3996bb8b4dd771193de11d1.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/898cadb2f3996bb8b4dd771193de11d1.256p.jpg"
"1784223709-674","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","CyberPower CP1000PFCLCDTAA","Capacity (W)600 W","Capacity (VA)1000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/969e81d14b8da1925a3f4609b8a1a0cf.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/969e81d14b8da1925a3f4609b8a1a0cf.256p.jpg"
"1784223709-675","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","CyberPower CP800AVR","Capacity (W)450 W","Capacity (VA)800 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/6d3bbfaf53db86f863512e09c5190288.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/6d3bbfaf53db86f863512e09c5190288.256p.jpg"
"1784223709-676","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","VERTIV Liebert PSA5","Capacity (W)600 W","Capacity (VA)1000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/479671d3f3486443092bd576119f1aa7.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/479671d3f3486443092bd576119f1aa7.256p.jpg"
"1784223709-677","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","Tripp Lite SMC10002URM","Capacity (W)700 W","Capacity (VA)1000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/64e723d2511791c540fbea1cc7f5f4d8.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/64e723d2511791c540fbea1cc7f5f4d8.256p.jpg"
"1784223709-678","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC BF500-AZ","Capacity (W)325 W","Capacity (VA)500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/68fe4cf9f64bf5f56150ef4f45b351eb.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/68fe4cf9f64bf5f56150ef4f45b351eb.256p.jpg"
"1784223709-679","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC BF500U","Capacity (W)325 W","Capacity (VA)500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/720a87afa3aef8fcc179fa72d4b054fc.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/720a87afa3aef8fcc179fa72d4b054fc.256p.jpg"
"1784223709-680","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC BR1300G","Capacity (W)780 W","Capacity (VA)1300 VA","(1)","Add","(1)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/bb9acb434ce6b5b4ff83132c2e176b6b.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/bb9acb434ce6b5b4ff83132c2e176b6b.256p.jpg"
"1784223709-681","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC BR900GI","Capacity (W)540 W","Capacity (VA)900 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/9ed88c6d159141bbf59f2fa35a557fcc.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/9ed88c6d159141bbf59f2fa35a557fcc.256p.jpg"
"1784223709-682","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC BX1300G","Capacity (W)780 W","Capacity (VA)1300 VA","(3)","Add","(3)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41LD2QN8bgL.jpg","https://m.media-amazon.com/images/I/41LD2QN8bgL.jpg"
"1784223709-683","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC SMT1000RM2U","Capacity (W)700 W","Capacity (VA)1000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/31Mu4eqYehL.jpg","https://m.media-amazon.com/images/I/31Mu4eqYehL.jpg"
"1784223709-684","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC SMT3000R2X145","Capacity (W)2700 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/951572fc4823576161ea052d60f83a45.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/951572fc4823576161ea052d60f83a45.256p.jpg"
"1784223709-685","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC SMT3000RM2U","Capacity (W)2700 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/3ed373ccd7c13d3695d0a5f71d899405.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/3ed373ccd7c13d3695d0a5f71d899405.256p.jpg"
"1784223709-686","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC SMT3000RMI2U","Capacity (W)2700 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/bdd7691b5c05fbad4b3e47558848b43f.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/bdd7691b5c05fbad4b3e47558848b43f.256p.jpg"
"1784223709-687","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC SMT750","Capacity (W)500 W","Capacity (VA)750 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://images-fe.ssl-images-amazon.com/images/I/51hh-D7mMLL.jpg","https://images-fe.ssl-images-amazon.com/images/I/51hh-D7mMLL.jpg"
"1784223709-688","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC SMX1500RM2U","Capacity (W)1200 W","Capacity (VA)1500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/8c275c87290c178c83fc5e8091409fd6.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/8c275c87290c178c83fc5e8091409fd6.256p.jpg"
"1784223709-689","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=2","APC SMX2000LVNC","Capacity (W)1800 W","Capacity (VA)1920 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/0df717a9fe7586bc7e546ccc4d934c81.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/0df717a9fe7586bc7e546ccc4d934c81.256p.jpg"
